Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@WhiteHouse @realDonaldTrump Do the schools and parents get to sue the White House when they get sick or die?,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282439612762390528
"Haven't heard from #DrFauci in a while, is the coronavirus over?",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1268199829987119104
"The push to forcibly mask the general public did not come from health professionals. It came from lobbyists ""persuading"" politicians. I suspect there was probably some money on the table as well. #MaskOff",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289726233622663168
How can the FCC allow CNN to keep their license? @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe @GovWhitmer #DemocratsHateAmerica @SpeakerPelosi @JoeBiden,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1252142401814245376
"@BarnettforAZ @zev_dr Yeah, the Gates are always up to NO GOOD !! Bill Gates is a MURDERER !! Just ask the Government of Africa. He killed 1/2 million African Children, with his VACCINES !! They want him arrested !!",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290579456050905088
Why does a person have to get quarantined for 14 days when visiting family out of state but you don’t have to when you go on vacation #COVID19 #doublestandard,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290044191460872192
"Dr. Fauci says a 'promising' coronavirus vaccine will enter phase three human trials next month. #CoronaVirusUpdates
#COVID19 #Vaccine #DrFauci",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1275876620507676683
"#Updated: May 13, 2020, 01:49 GMT. USA 21:57 EST May 12.

Coronavirus Cases:
4,340,058
Deaths:
292,816
Recovered:
1,602,155

USA Cases:- 1,408,636
Deaths:-  :eight::three:,:four::two::five:
New Deaths:- +1,630
New Cases:- +22,802

#ChineseVirus 
#USA 
#California 
#DrFauci 
#VALORANT 
#CA25 
#Trump",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1260390428882415617
"@BeyondBlonde3 If wearing a mask was a national focus from the beginning, instead if politicized, we wouldn't be where we are today. 
But ..you know... truMp.
:rage::face_with_symbols_on_mouth::rage:
#TrumpVirus",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282872132465307648
@PeterHotez @donlemon @CNNTonight @kaitlancollins @WHO Cry me a River!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282964865322225664
Thank You @POTUS @VP and @WhiteHouse #COVID19 team for the briefing this Sunday evening!  So much good information!  God bless you all with wisdom and effective strategy!  :flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States::star2::flag_for_United_States: #DrBirx,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1244405391540260865
"The imagined perfect solution is the ""end-all."" So with this in mind, Paul might rather have said: ""I don't think [your policy, Dr Fauci,] is the end-all.""

4/4

#macbeth
#covid19
#covidhearing 
#RandPaul 
#DrFauci",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1260444338275979267
@CNBC I know one CDC director that will be thrilled with the pricing.   It sure beats paying $1 for Hydroxychloroquine,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277707350690979842
"@IvankaTrump @AdCouncil @Apple @IBM This is a joke, right? 
#TrumpCrimeFamily #TrumpIsNotWell #COVID19 ",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283177051332239360
@ddiamond @brianstelter #WhiteHouse is suppressing information #WeThePeople need!  #TrumpVirusCatastrophe #TrumpVirusCoverup #ScienceMatters,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280388950717169664
How about some criticism of Mike Pence. He s CINO( CHRISTIAN IN NAME ONLY),fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284640330550214656
@WhiteRa27652117 @Inevitable_ET COVID-19 is a LIE! Doctors are injecting people with poison and then saying they were killed by the #KungFlu ! What happened to America??,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284289688338149379
@ABC Are these #'s correct b/c it seems like some states are #underreporting cases due to lack of #testing. #coronavirus #COVID19 #therona #DrFauci #ThursdayThoughts #health #contagionmovie #NoPlanetB #PeopleOverPolitics #peoplebeforeprofit,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1248312913300881414
@jaketapper Plandemic.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287601632897712129
Over 3.36mil cases of #COVID19 and 135k deaths so far and @realDonaldTrump wants schools open and full of young kids in 2wks he’s crazy.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282844325815160832
@CityOfDubuque R u trying 2 kill people in this heat?! ACCOUNTABILITY! @CityOfDubuque @dbqschools @KCRG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289737248657690625
@AgenteCuadruple @WIREDScience Well you would need to vaccinate against HIV not AIDS and to the best of my knowledge it seems most of the medical community is struggling with a vaccine. So I assume it is not so simple. How is the vaccine that your working on going?,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1288721784196472832
Let’s get some Las Vegas odds on how long in hours it will be until Trump fires the director of the CDC!  #TrumpPressBriefing #Trump #COVIDIOT #CoronavirusLiar #CoronaVirus #CDC #Fauci #DrFauci,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253109360340787200
@unhealthytruth Fauci the phones!!,fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290652149484072961
"@aravosis That’s the 2020 #SocialDistancing Screwball!! At least, he practices what he pitches! :rolling_on_the_floor_laughing: :woman_shrugging_light_skin_tone:",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286481140841234436
If the Wuhan China Virus was so dangerous!!! Then why isn’t there a GO FUND ME PAGE?,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290735297660162048
"So HHS is now responsible for all COVID19 data?

The same HHS responsible for housing migrant kids separated from their families? The HHS who lost kids, and couldn't reunite others with their parents?

Because I don't trust them at all.

#CDC #COVID19 #HHS",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283814761575206913
"I would be less disappointed in humanity if they simply rounded up and killed people labeled as ""anti-vaxxers"". They are so crazy they are willing to destroy their own lives, torture themselves, and restrict their breathing for their medical cult. #BigPharma",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284327598236012549
"When asked about a possible cure for the #COVIDー19 pandemic, #DrFauci said that antibody testing will be available “very soon”. This leads many Americans to ask how soon is “soon” and when will life begin to resume from where it stopped. #CoronavirusUSA #BeatingCorona #DrFauci",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1248378739274047489
What exactly did it take to change Trump’s tone and admit things are going to get worsens that people should wear masks???? #facemasks #COVIDIDIOTS #NotMyPresident,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285786874687021057
@SixPieceTaye @jimmy_dore @Makke93 Many have died needlessly already on this hill because the fascist pharmaceutical industry suppressed the use of HCQ and vigorously obstructed its use with no valid reason except political and profit motives.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281068167784091648
@LionelMedia Thuggery #DefundTheBBC #ArrestBillGates,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290190286845403137
@KatieDaviscourt End #America :joy: that's hilarious :rolling_on_the_floor_laughing: #TrumpThreatensAmerica #TrumpIsLosing #Treason #TrumpVirus #RacistInChief #seattleprotests #TrumpGolfsAmericansDie #TrumpMeltdown #ImpeachTrumpAgain #FredsFailure #SaudiTrump #EnemyOfThePeople wows there a lot! #CreepyTrump,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285429769207574528
@JoeBiden @realDonaldTrump exactly why you need to,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278212093645213697
"@layla_jaiy @emilyjodell He embezzled funds from a charity fund, why we surprised that he &amp; his family members would want to profit off the misery &amp; death of US citizens, he delayed response so patients can increase

This is the guy whom #America elected, his your president.

#COVID19 #DrFauci #NewYork",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1247706095474409474
"@svdate We also have the most #coronavirus hospitalizations and DEATHS. Those things are NOT exaggerated by more testing!
#TrumpIsAnIdiot",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282762200374026240
"@thehill 145,860 deaths. 4,237,411  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287071650589024257
"@LegendaryEnergy :pensive: Yeah... pretty disappointing. They ""science shamed"" him then CNN named that child-fraud to their Corona Virus Expert panel.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1261417022598131718
#DrFauci Itis apparent that we are NOW reaching Worst Case Scenarios with #COVID19 #CDC unimpressive maybe censored? We had a window of opportunity 2 mitigatet RNaught ( transmission rate higher than 14?) this summer by also shortening #Fomite shelf life with the heat&amp; humidity.,fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1277854124181123074
"@ec_kag @D_P_Patterson @G_TheOriginal @RogerFritz7 @LedferdraRobert @prokaski @IsidorMeyer1 @lizBeth_Hineni @KatDelT @BreatheAgain777 @ShawnG927 @Joedelfino7 @QTAnon1 @kimszc1 @MichaelJLeBoeu1 @TexasDeplorabl4 @GA_peach3102 @Lordsbondserver @conservativma @socalpony2 You forgot the part ""except if your protesters"" &amp; then make sure he's holding a sledge hammer.

We can gather to tear down our jobs, we just can't make money with them.

They need the economy to be as terrible as possible for Donald Trump #electionstrategy",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289928924307185664
"@realDonaldTrump Open #Hcqs to protect the parents, too.  Geez, Almighty, WE'VE TAKEN OURSELVES OUT OF THAT OPPORTUNITY.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290502122782330883
"@RandPaul Stick to glasses. Stay in your lane. 
#COVID19 
#TrumpVirus",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286096261310029825
@cspanwj Did the caller suggest that #DrFauci  talked about #hydroxychloriquine  effect on #COVID19 in 2005?,fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1255828941954322434
@RepAndyBiggsAZ @RepAndyBiggsAZ knows the #KungFlu is 99% harmless! #MAGA,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280960219057582080
@ParkerMolloy @MollyJongFast @mattgaetz :wrench: Uh no. We just want to replace you. Try focusing on what you can do to keep your constituents safe from #COVID19 #GOPCowards #ComplicitGOP #VoteBlueToSaveAmerica #RepublicansAgainstTrump #CoronaDon,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282778855787376643
@ABC But kids can get #coronavirus and they can bring it home to their families?,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1286222809312694272
@SierraWhiskee Everyday is a good day to cancel that Napoleon syndrome Nazzi wet bag from the planet! @elonmusk send him up with your testing I’m sure he will make a mess of that too!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289669055788380160
CNN has whipped up an army of outraged Twitter Libetards after it slammed a network of local news stations for airing an interview with scientist Dr Judy Mikovits who blames Dr Anthony Fauci for creating the coronavirus and turning it loose worldwide.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287091700872224769
"@julie_kelly2 Nazis. This is America, for God's sake! I know he's probably following orders, but where is common sense? #coronavirus #Nazi",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249572152132669440
"@WHO gang tells us:
1. #Coronavirus is similar to #Swineflu, #Ebola, etc.
2. People can test positive after recovery (as in Ebola, where semen &amp; breastmilk of survivals carry the virus for months).
3. Instead of worsening, #COVID19 is at its end, says spokesman #DrFauci...5/n",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1252362303904706560
"@morethanmySLE :mask: Because I don’t say “fuck you” to everyone when I leave my house, I wear a mask.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282975237148225538
"Dear Mr President... nobody likes you

#NobodyLikesTrump #TrumpVirus 
#VoteForOurLives",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288829365686501376
@HannahTodd01 @visitJanet Hes a fraud and a liar,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286857908706304005
@Thomas1774Paine @TXPSALM55 He is an asshat.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281061258624565249
@IngrahamAngle @AK4WA He is a fraud pure and simple! Conflicts of interest and flip flops!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278303467996450817
If only the President of the United States understood that you don't get the virus by taking the test.  #IdiotInChief  #TuesdayMorning #TrumpVirus #TrumpKillsUs #WearADamnMask,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283012294033711106
@neelkashkari @WSJ Are you so completely stupid to believe the discredited @ScottGottliebMD ? Have you no shame? Certainly no intellect. And to think folks once thought highly of your prospects. See @AlexBerenson. Quickly! You have important responsibilities.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290474199576989696
@votejessi2020 Cooking the books to keep #COVID19 FEAR alive. Don't trust the #DeepState #MedicalIndustrialComplex. #CDC #NIH #DHS,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284118853132390402
@JerryDunleavy @realDonaldTrump  Fire this Fraud,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284878027332165632
"@MarshaBlackburn @realDonaldTrump Do you ever work? Or do you spend all of your time parroting Trumpian propaganda?

#ComplicitCorruptGOP 
#GOPBetrayedAmerica 
#TrumpLiesAmericansDie",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283402170923196417
"Trump is currently giving the press the biggest FU with this news conference! 
#Trump2020Landslide 
#Scamdemic",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283166859165151232
"@FoxNewsSunday  Chris Wallace said Trump predicted a possible vaccine for C-19 by January, but what he did not say is that  #DrFauci said the same thing in the recent update.  Chris Wallace on a campaign to destroy Trump! #FakeNews",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277304475661860875
@Phreadys No. Hell no!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289719690772660224
"#DrFauci saying that at its height US was only up to 50% lockdown &amp; the rest of Europe &amp; UK was 95% #COVIDー19 
Americans want freedom at any cost",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1278626377047199750
"@MollyJongFast I've a solution: why isn't she taking the #Hydroxychloroquine  as a ""precaution"" and will grow 3 heads?",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289734337978482688
@dcexaminer Unfortunately.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1286797549538611202
"@Kandi54450403 @DerfJagged @esbarnardmn @kimmerskab As for you allegedly having Covid-19, it sucks to be you.

Continue being a sheep.

#MAGA #ProudToBeAnAmerican",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282068217092087808
"@BrianGreenwal10 @Daveheaps1 @dbongino Yes!  Its a bad flu, thats it!  Yes ppl die from this and they also die from the flu!  The only reason why my state (and some others) had high deaths is b/c the Governors sent sick elderly ppl into nursing homes!  Our Governors are more dangerous to us than Covid!",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281466751377715201
"The lack of testing in the United States is a huge.            TRUMP FAILURE!!
#AmericaStrongerWithBiden",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285277978977431552
"Poor President Trump, he must take at least 10 showers a day from being around those disgusting, filthy DemocRATs all day! @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe  #DemocratsHateAmerica @SpeakerPelosi @JoeBiden",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253133440393908225
@ColoSenGOP @KamVTV @GovofCO No schools open until its safe.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1288161624692531206
"@CBSNews &gt;most European countries shut their economy by 95%

This is a complete lie.

The Netherlands, which barely shut down at all, had one of the best outcomes in Europe.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289547150720811009
"@realDonaldTrump You know nobody watches #FoxNews anymore, #Hannity #TheFive #MSM #WeAreTheNewsNow #5GKILLS #Bret #Maddow #TrumpGenocide #5GCoronavirus #LiberalismIsAMentalDisorder #princetribute #COVIDー19 #chriscuomo #COVID19 #DrFauci #5GCoronavirus #Dr. Birx #Panama #USO #virus #BREAKING #1A",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1252854537896906752
@Phreadys Absolutely not.  The least evil thing he’s done is to be in a conflict of interest.  That alone is enough.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289884475363430400
@ABC Is he cutting money still for the testing?!,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285481286950424578
"Mask mandates in stores have zero to do with “slowing the spread”, and everything to do with them not wanting to be stuck with the pallets full of masks they just received from China. 

I said what I said:woman_shrugging_medium-light_skin_tone: #CovidHoax #Scamdemic",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284260745937661952
@readyletsgo27 @TW42590118 @DailyCaller Can this very foolish mayor be recalled or removed? This is not commie Russia or China or North Korea. People are getting carried away with fear and narcissism. What's going on? WHat is wrong with you people? #coronavirus,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249269856656072704
"@BillGates Did you vaccine your children @BillGates ?do you take the flu shot ever year??Are you going to be the first to have the corona virus vaccine?? You are a joke. You can’t deceive anyone anymore, the world is waking for your fake pandemic, vaccines and lies! You and",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1260539387227455489
Torn between using scamdemic or election infection....,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290715873414721536
@realDonaldTrump Again can’t stop tweeting about something with his name in it...sad! #TrumpVirus #TrumpKillsTexas #TrumpFailedAmerica,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288648268042444800
@realDonaldTrump Wait mr president you mean if you test more people you’ll have more results ? Nooooo,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289619624519114752
@Acosta We are on a roll! Let’s keep it going!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286456385417490435
@Alyssafarah @realDonaldTrump For now.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283547961826435072
"@LindseyGrahamSC FFS- he is the supposed leader of the free world and it’s taken NEGATIVE POLL NUMBERS, NOT THE 140,000+ DEAD AMERICANS to make him promote mask wearing! #TooLittleTooLate",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285356228210761731
@HeyTammyBruce He never had it.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285367477220720645
"@StateDept @realDonaldTrump If DEATH is the human condition, then ABSOLUTELY! WE'RE # 1! 
#COVIDIOT #TrumpIsANationalDisgrace #TrumpTraitor #TrumpLiesAmericansDie",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283146419986149376
"@IngrahamAngle @Beyondpissed1 The state with the highest death count did it correctly?

The state that forced infected seniors back into nursing homes, killing more of the most vulnerable did it correctly?",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284680137934602241
"@MollyJongFast Yeah.  :red_heart_selector::two_hearts::red_heart_selector: We love you all but, some are sick and irresponsible. Please be better so we can be with you all again!!! If you do, I’ll make you maple pancakes and poutine!! Xoxo #WearAMask #SocialDistancing",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283105340859588608
@TimNoEgo That sucks; but 65 is still alive. Enjoy what we have and resist that tangerine tinted dumpster fire!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283179769207676933
"#CDC #DrFauci #COVID19 I am getting tested for the #antibodies or #antivirus since I was sick in February. Not the respiratory part, but the rest of symptoms with some extras, added on just for fun! Why aren’t we checking #VurialLoad ? So important but no one is talking about it!",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282138474196242432
@JoeBiden This tweet right here is why I would fire,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278513982286868481
@RudyGiuliani Shut it mob boy. #TrumpVirus #BountyGateAintGoingAway #Deplorables #GoJoe2020,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283203228625059842
"@realDonaldTrump 146,632 deaths. 4,197,184  cases. Covid growing exponentially. Only 15.2% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287442695435071489
@Jaden_Reports @gtconway3d Who is more irresponsible? Gov Kemp or #IdiotInChief #TrumpVirus #Biden,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283898961619755010
@WhiteHouse STFU! How many more people have to die before someone in this administration does something useful? A national mask mandate would do it but...that would mean you’d have to have a backbone and stand up to the blubbery buffoon!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285705428475817985
"@drdavidsamadi @Acosta The science is NOT on the side of opening schools. I am so very sick and tired of Republican lies and spin. It’s got NOTHING to do with CNN. Sadly for you, some of us read and interpret for ourselves. #VoteBlueToEndThisNightmare",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283908599677366286
#DrFauci We’re going in the right direction but we don’t have total control” over #coronavirus. #SenateLive,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1260239984059170816
"@DonaldJTrumpJr Eat a dick junior, you are a whiney little bitch like your senile sperm donor #MAGAt #TrumpIsLosing #RepublicansAgainstTrump #amateur #ByeDonJr #DumpTrump #COVID19",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285786600215949314
"@FillipQuinn @Alyssafarah Havent’t you heard? There have been no flu, pneumonia, copd, bronchitis or other respiratory illness-caused deaths in the US since Feb? 
It’s called the Miracle of  #COVID19 - it ushered the vanishing of all lung-bronchial-sinus maladies in existence until then.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280229474701885446
@JuddApatow @TheDemocrats Testing working to welll ?! What in the hell does that mean ?!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283238909095419910
@johncardillo LOL if killing more people intentionally than 911 is doing it correctly...I guess they win? #Scamdemic,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284605503084146694
@catturd2 Amen &amp;,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284632853024845824
"Hackers release the emails, texts of what's really going on. The streets NEED ya'll. :checkered_flag: #BREAKING #5G #COVID19 #BillGates #DrFauci #WHO #cdc #coronavirus #WuhanVirus #censorship #GatesFoundation",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1252816374310694914
@JerryDunleavy Except for those 6000 people Cuomo killed in nursing homes.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284652155106975745
Dr. Fauci needs to legalize marijuana as an alternative cure for covid19 survivors asap which means legalize in all 50 states or its,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1277807999164329984
@paulsperry_ It wasn't an Election year where Orange Man Bad is guaranteed to win another 4 yrs. #KungFluHoax2020 #COVID19 #Trump2020,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1247347532344295425
"If everyone in the US wears a mask for the next two months we can control the pandemic.

I hear people say, I don’t want to wear a mask and decide my own health. You wearing a mask protects me. Me wearing a mask protects you!

#facemasks #WHO",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283595097171345409
@AmyAlex63 @soledadobrien Back atcha.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285278312999170048
