Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@Ward4Michaud @KWAwesome I can still see that awesome smile Councillor Michaud! #SmileWithYourEyes,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282660543392874497
Are you going to wear a #facemask when out?,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282605141842067456
"@BillyMcDonald2 @chuckwoolery If in doubt, don't trust @chuckwoolery.

Visit the CDC website instead.

",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282572720706859009
"@GovAbbott @HHSGov Open our schools, open our business completely back.  Too much lying and manipulation of Covid #'s. 
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282665173363363840
Which do u #fear most.? :flag_for_United_States: #Polls #Poll #Polling #TwitterPoll #tweet #TwitterPolls #Montana #Android #virus #Texas #iPad #iPhone #USA #stayhome #Facebook #shutdown:lock: #StayAtHome #fullmoon #mentalhealth #coronavirus #POTUS #economy #SAMA26 #Bioterrorism #COVID19 #MaskUp,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290554414395265025
"Feelin cute. Will probly delete l8r
",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282626758261399554
"@Phunnsie @jgkfan @GovTimWalz We just got back from North Dakota (no one wears a mask), Colorado (everyone does) and Nebraska (50/50). Frustrating! ",face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282714707934281728
"@realDonaldTrump 158,000 deaths from #TrumpVirus but you want us to listen to you? :joy::joy::joy::joy::joy::joy::joy::joy::joy::joy:
GFY

STAY HOME.
SOCIAL DISTANCE.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290806591504224256
"@simondolan :grin::grin::grin::grin::grin: Up yours Nippy!

",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1282363699127361542
"@realDonaldTrump #155000dead and you will be adding to it!! 25% OF WORLD DEATHS EVEN THOUGH WE ARE 4% OF WORLD POPULATION!!!! @WhiteHouse @PressSec @kayleighmcenany SPIN THAT, KAYLEIGH!! And DR. BIRX!! #GOPDeathCult #BloodOnTrumpsHands",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290286278240419842
"@simondolan These mindless morons have heaved themselves off their sofas to come out and threaten the rest of us.

According to @PHE_uk obesity makes the coronavirus more deadly.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290556902573735937
"@guardian Virus with 99.97 % survival rate. Median age of death with virus 81. 60,000 extra cancer deaths as NHS closed so fat nurses could make tik tok videos. Lockdown was unecessary disaster.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288363166439792646
"@OGCecropia @CanadianMint Wrong. The virus is alive and well. It's not just gonna ""go away"" like some people believe. It's here until there's a vaccine available.sheesh.:face_with_rolling_eyes:",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289634966033190912
"@gordongekko369 @Molly_NYC @MiaFarrow @realDonaldTrump No it doesn’t. A case means positive individual. The number of tests is tracked separately. Positives aren’t higher because of testing, but because more people are sick, super genius. Ffs, you can’t be this daft.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290286424776830977
"If we can't take hydroxy chloroquine bc of of an incredibly small chance of arythmia, then we need to remove ALL Drugs with potential harmful side effects. #COVID19 #coronavirus #lockdownextension",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288891940428283906
"@RonCanniffNFL Those who survive COVID may also experience long term health issues.
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282654805052268545
"@1st_ForceRecon @maahh68 @OGKBEAR @Bonedaddy76 @MelanieMetz6 @Ggoodgirlsfirst @MarilynLavala @aliatra1968 @JayBird1545 @jdkitkat129 @PaleRider_1776 @jimscileppi @southshore @adagioforstring @AnalyticalHeart @americandream09 @POTUSWarrior @marc_Q1 @MSPOA @SusanIverach @DrG_lovesMAGA @MeltingInMarana @BigErnie2020 @RogerFritz7 @20bean20 @deplorableGM @JP4141 @camayusa1 @Belle4Texas @Peeboo5 @skull99900 @MadnessWhiskey @EinsteinsMagic @DeRussoGary @FASURepublican @cmccbyfaith @GhostPatriot1 @GhostWick14 @Tracie0313 @pjsloves17 @usmc_army @FinnaganMarina @SouthSweetpea61 @JTSand138138 @KBUSMC2 @Nationalist_KAG @KellyC7002 @MGOUR2FUBAR @lewlester Dems must start protecting the people and arresting the criminal rioters. Peaceful protest are always acceptable. Peaceful means no crime, like, toppling statues, burning, beating up people, looting, destroy property, ETC.   #AllLivesMatter #BLMTerrorists #EndShutDown",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290770884223995911
"@bennyjohnson @realDonaldTrump @mattgaetz America has a few things to be ashamed about if you have a conscious, empathy, integrity, and a strong sense of responsibility. In order to replace you have to find it. Today, America is unrecognizable.  ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282676367952424965
"I need coffee and I’m trying to cut down on caffeine :weary:#StaySafe 
#CoffeeLover ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282697683430498306
@fxp123 He's only 27.  Covid-19 can have residual effects on older and younger people.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289778148884615170
"Lol I don’t know if this Dr talking to @andersoncooper realizes he’s on tv, “It’s fucking disrespectful!” He’s not wrong. #ac360 #TrumpVirus",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1290440561162432514
"@clairecmc @ZerlinaMaxwell Well #USA likes to be #1 . There you are:woman_facepalming_medium_skin_tone:
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282702993519935489
"@slightlyleftof @Mediawatcher36 @eorden I'm fairly sure May would be a BIT better than #BumblingBoris
#Covid_19
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282663824416530433
I would listen to Dr. Fauci with his mouth closed much more than I would @realDonaldTrump with his mouth open. #PresidentBodyBags,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282717254799376384
"@chuckwoolery With takes like this, you will be sick with something else soon too.
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282673526193958914
"@realDonaldTrump It’s called the #TrumpVirusDeathToll156K now. 25% OF WORLD DEATHS EVEN THOUGH WE ARE 4% OF WORLD POPULATION!!!! @WhiteHouse @PressSec @kayleighmcenany SPIN THAT, KAYLEIGH!! And DR. BIRX!! #GOPDeathCult #BloodOnTrumpsHands",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290286475116867586
"@TheChainsmokers I don’t what’s worse, you having that concert in Southampton during the Covid pandemic or your music. JK, it’s your music. But both are awful. #chainsmokers #COVID19 #Quarantine",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290378078783287297
"Happy Monday!
#WashYourHands 
#StayHome 
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282640097050058752
"@NikkiHaley Starts with bringing the virus #s down. #testingtracingtrackingisolation once the #s come down, schools and businesses can re-open safely. This ain't rocket science. The alternative is more of the same, rinse and repeat. #COVID19sux #159Kdead",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290435665105125378
two of my international roommates aren’t coming back to school this semester because the united states is a laughing stock when it comes to coronavirus... sooo anyone wanna tell me again how they’re president is handling this situation “well”??,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290845140207140864
"Can't wear me posh watch
Can't wear me wedding ring
'cos of me dose of #COVID__19 I've lost so much weight the formerly snug-fitting
 @Breitling rattles around on me wrist like a pea in a whistle
The latter has a propensity to slip off unannounced
@Conservatives
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282644810722140160
@JournalStarNews To give our economy and schools a chance,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290642782353346561
"Day 139 of self isolation
Baked 2 apple pies.
Franks swears that he only cut up 4 apples, but...
There was way too much for 1 pie.
Watched episode 3 of ""Warrior Nun"" on Netflix.
Nuns I knew were kind &amp; gentle.
Frank says the ones he knew were like Sister Frances.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289760700915539968
Anyone else think minds will clarify and focus regarding #COVID19 when Sept. rolls around and there’s no #football?  #MondayMotivaton,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282664889140600834
@Brixton_Ben26 I will try to find the stats again but they showed the total number of deaths (for all causes) in Scotland was less in 2020 than in 2010 with a lower population. Can't remember a lockdown then :thinking_face: #againstlockdown,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289445431445872641
@dontbejadedd @GavinNewsom Open EVERYTHING! This virus is not deadly to 99.96% of the population. You stay home if you’re worried. #WashYourHands,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287868594605314049
"#COVID19 is not a hoax, it’s a real virus. The hoax is fear mongering shoved down our throats by the MSM and severity of the virus an a daily basis. ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282691468176523264
"@JudicialWatch @hevasomefnu Why did Hillary not go in front of a grand jury, for lying while under oath to congress?  #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290774379886866433
@BorisJohnson So therefore make it compulsory in all shops. Lots of ppl lack common sense fhs #provenfact,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282626800653303811
@NicoleArbour Wearing a mask.,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290456988535726082
"@davidicke DAVID:heart::kissing_heart:THANK YOU SO MUCH FOR MAKING THIS EXCELLENT FILM:star-struck::thumbsup:
I LOVE YOU SO MUCH FOR ALL YOU DO AND FOR ALL YOU HAVE DONE FOR YOUR FELLOW MAN!
:innocent:KUDOS:innocent:
#COVID19 #PLANDEMIC",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290522798813831168
"@DearAuntCrabby Just be careful, however you hunker, Auntie! #ItsOkayToNotBeOkay #TrumpPlague",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289715467414671363
@cjtruth Like #RINO @GregAbbott_TX . #AbbottOut #AbbottBetrayedTexas #AbbottFailedTexas  :flag_for_United_States: CHAD PRATHER @WatchChad FOR #Texas GOVERNOR 2022. :flag_for_United_States: #MasksOffAmerica,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1281713431603798018
"@hossehenad @tedcruz Airlines should be empowered to eject assholes like this. Either before or during the flight, doesn't really matter to me. ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282624539558649856
Reading @hughhewitt op ed in @washingtonpost was a giant waste It reeked of platitudes &amp; made me realize what a suck up Hugh Hewitt has been #150KDead #TrumpIsNotWell #LiarInChief #TestingTestingTesting,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289658244437221377
"@hunter2baseball @JerryDunleavy I’ve not been able to attend too many funerals in support of survivors, 
5 friends grieving the loss of their mothers 2 saw fathers die, and 6 friends who’ve had children pass this year
2 were due to symptoms of positive Coronavirus complications  

#BeSafe",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289689504698085376
@questionforce Never the #Depopulationist #BillGatesEvil he has caused thousands of kids to die by vaccines,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290860878842060801
2020 is proof that not only is “The American Dream” not real but it’s a Nightmare. #COVID19,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290424935802863616
"We cannot live only for ourselves. A thousand fibers connect us with our fellow men; &amp; among those fibers, as sympathetic threads, our actions run as causes, and they come back to us as effects.
Herman Melville, born on this day in 1819
#SocialDistance #COVID19",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289620185813356546
@RealJamesWoods A test of dentists showed that car Ching infectious diseases was equal among dentists wearing vs not wearing masks.  So apparently,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290227078369951744
"@p25735 @ScottAdamsSays The experts and media portrayed Sars-cov-2 as a supernatural virus which you couldn't create immunity to, you could get a second time, would never go away (as all corona viruses do), etc. Temp check is what is done when I go for facial. Makes tons of sense. ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282432578830716929
@realDonaldTrump And now I bet they're wishing they had stayed in space #TrumpVirus #TrumpFailsAmerica,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290092498799357952
@thecjpearson They need mail in voting. In order to accomplish that they need to instill fear and keep schools and universities closed.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282294751778283520
"Most Americans feel like a child yelling at their parents, please stop arguing with each other and work together! #BarrHearing #America #COVID19 #masks",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288252558184611840
@thehill Enough of this #Plandemic2020  #FireFauci #InvestigateBillGates,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290263784699772929
"I would love to be a particle of paint on many a meeting room wall

#covid19 #Coronavirus",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1288353756648742913
"How can these medical “experts” justify allowing the @nba to play? Funny how huge concern was on @MLB and @NFL but has anyone watched an NBA game lately?

Everything that takes place on the court goes Against what the “experts” tell us

#COVID19",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289052343426842625
@hbeeeme @onlyright9 @sarahpye18 Everyone is staying at home to protect the NHS!!! What are they there for? Don’t know anyone who has it or died from it!! #endthelockdown,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287749150193352706
"Not a good day today!

UP Cabinet Minister succumbs to COVID-19.
Union Home Minister tests positive.
Tamil Nadu Governor tests positive.
UP BJP President tests positive.

#StayHomeStaySafe",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289903599309398017
"Love this ER Physician, Dr. Desmond Carson right now on @AC360! Criticism that everyone needs to listen to! #Covid_19 #TrumpVirus",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290440990784921611
Well im kinda sad now that im prob gonna have a quarantine 18th birthday :/ man cant even get a job because of this covid shit,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289949207457968129
@lsbeachy @tarttea Hope the craziness ends soon!,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282671935982313472
"Maybe I should hang
Around graveyards - those folks will
Stay six feet away

#haiku #SocialDistancing",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290412011960983553
"@CV2175911874 Me too. Its all for political reasons, a government code-word for an experiment. #FakePandemic",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289325717411336193
@benshapiro @rising_serpent Heard today the KY has had 33 deaths and we went under a mandatory mask order at 5pm today!,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281722957979582472
"What are we like. An argument between law enforcement,  government, transport authority, on who should enforce the law on the wearing of masks on public transport. I despair. ",face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282707423455780866
@CNN Reopen the schools!,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1288001031331184640
@realDonaldTrump Daffy Donald doesn’t know that the stock market is NOT the economy! He’s owned by Russia!! #TrumpVirusDeathToll158K #TrumpVirus #TrumpHasNoCredibilty #VoteForOurLives #RepublicansForBiden,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290366796751466497
"I  #WannaGetAway to see my 87 year old Mom who has been sheltered in since the start of the pandemic.

Shopping fares now.  

#MondayMorning ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282651378007937028
".@ohiogop @OHRGOPCaucus @OhioSenateGOP @LarryObhof @bobpetersonfarm @RepGaryScherer @BrianStewartOH @VoteJenaPowell GOP needs to push back the Teachers Union, support the schools and get us open 100 pct now!",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1288472405518819328
"@NYGovCuomo #WashYourHands 
#SocialDistance (no boat parties)",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290450431332810753
@AAnnven @Sky03413577 @rob_miller12345 CV-19 is a military code name for the hoax operation still in progress. #FakePandemic #Event201 tells you this was all a #Plandemic We MUST resist.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290402665843875840
"While picking up ""essentials"" at the store today, I noticed that they have a good stock of ""novelty"" masks.
All made in China.

Why is China profiting from their misdeeds?

#BuyAmerican ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282167588571582465
@GovernorTomWolf Go away.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290666409463250944
"@devisridhar Yes exactly. My pennies are staying in my pocket until the rate per 100,000 is much lower. And when it is mandatory to ",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282569942961983490
"@LorenzoV8456 @TrollingBurner @LukasCostaCoz @Ian56789 Also, this isn't seasonal and this is why people are still dying, it has not gone, just reduced, now we have to find a way to keep it reduced until a vaccine.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290042721420414976
"@debs_cares @juniordrblog I think the Latin medical term is idioti selfishi 
",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282562526589444101
"@Infinit45127710 Yes. My fav is the one that says it’s the only mask on the market to protect you from #COVID__19 ...
#COVIDIOTS ",face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282438932240752642
"@RhapsoDani I have no underlying conditions and I’m not quite in the age risk group, so I have two pods of friends I outdoor socialize with. Read @ErinBromage #nyc ",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282661148085620741
@hossehenad @tedcruz @Princeton should be proud. @Harvard_Law please stop accepting people of poor character,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282624792118480896
@divinetechygirl :man_facepalming: So embarrassed for the human race. Why is this so hard for so many?,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282689768443318272
"@JillSaidIt I heard that this weekend.
I told them the death certificate can't lie. It may list they died WITH covid, but doesn't say they died OF covid.
Not sure I got anywhere, but I tried.
#COVIDIOTS",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290170528557232128
@DevinCow @ObamaFoundation Because I tweeted this Trump shall try to pet a cow:cow2: before election day.@DevinCow #Cowspiracy #VeryScaryPeople #VeryStableGenius #WalterReed,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282687631093116929
@AP Clueless Republicans think it's just going away  #coronavirus,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282701148923875329
@NhCardona603 I'm staying home and working. Wish I was back home in New England; I'm trapped in Arizona between #COVID19 hot spots.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290112310325854208
@WhiteHouse @realDonaldTrump You are patting yourself on the back for a service that the people now need because of the #TrumpVirus #TrumpVirusDeathToll156K #VoteForOurLives #RepublicansForBiden,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290446683441168385
"@hububaloo @KATUNews Might’ve originated in China, but it’s not their fault that this country full of white people aren’t handling it all that well. :woman_facepalming_light_skin_tone: ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282719104453840897
"@BillyBaldwin We surpassed 2008 a couple hundred diluted tweets ago. 
#Resist 
#VoteForOurLives",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1290737884861997061
@SRuhle :speaking_head_in_silhouette::speaking_head_in_silhouette::speaking_head_in_silhouette:Tell them Chewbacca:bangbang::100::joy::mask::mask::mask:,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282635828133584902
@AdvertisingLaw You don’t treat an illness that effects the heart with a drug that effects the heart. It’s that fucking simple. #Hydroxychloroquine #COVIDIOTS,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289964767847706624
This is how every county should be testing in Texas yet .@GovAbbott is buying into bad data and testing reports and taking orders from Fauci whose proven to be unreliable and a fraud.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281725536658755591
@Lynda63986855 @ks2020free @LifeNyc2 @UsaNeedsHeroes @forcemarine26 @WilliamBuckSr @SexCounseling @realDonaldTrump @arv176 @aramtrojan @Gigiscik @prolife_arg @RTerschl @ARTYWORLD @1ADJUTOR @Esp8950 @Louise3254 @TeamRhinoYo @bompresso01 @raiden991 @BrokeRoca @DoWordsMatter @QGALCA1 @cammipham @TyDonevski @LRenee021968 @ValGaddis @MikeMcc55 @AnnieOa87195326 @PRobinson153 @Tex_MAGA @trainman_lover @stevens_wd @wemophil @jet05420 @dma4him @AlonsoHeywar @Benhuger @Anna45Rebel @kmart82 @Agortitz @ScottRickhoff @usvetram @Larryputt @danfoc77 @GOPkleptocrat @gorillastyle @BenResists Dems believe in mob rule. Democrats are dangerous. They protect the mobs over the people. If the Dems do not start protecting the people and people will rise up against them.  #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290750336832020481
"The obedient always think of themselves as virtuous rather than cowardly...

",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282584386278490112
@OregonGovBrown You otter wear a muzzle and quit talking!!!!,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290854862289113088
Florida must drastically reduce the daily number of new #coronavirus infections before we can reopen our schools.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282700220577570816
@batman535353 We has the freedoms to choice their health care needs. Fascist Dems but out. #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290773843204812809
@danbowers850 @BuckSexton And that’s what we’ve had for decades.... government schools that whitewashed history.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290018650515070976
"So much for taking a baking class in VT in a couple of weeks. I could choose to quarantine first, but I have to work. Commercial rent forgiveness is not a thing.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289738025035915264
"#COVID19 8/3
World: 18,139,438 cases/690,452 dead
US: 4,682,461 cases/154,992 dead
BRAZIL: 2,733,677 cases/94,104 dead
NY: 445,146 cases/32,780 dead
NYC: 222,522 cases/18,927 dead
Ohio: 93,031 cases/3,529 dead*
Cuyahoga County, OH: 12,646 cases/477 dead

*(8/2)",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290338894324654084
@axios Way to go New Yorkers!!! Tremendous news. Let’s keep it going!,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1282658085606248452
@BillSchammert @LNKhealth And this is why schools will shut down a couple weeks after opening.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289690650301014016
@maggieNYT A blessing in disguise for sure! :petri_dish::microbe::petri_dish::microbe::microscope: #reporters #journalism #JournalismIsNotACrime #tvtime #tv #Press #DonaldTrump #TrumpMeltdown #Resist #Resistance #COVID19 #RNC2020,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289948728871264256
New title Maskhole. I think I'm going to use this very soon. #coronavirus,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282181338053799938
@NightlyPolitics Well I live in central Texas so it’s an 8-10 hour drive even if I wanted to.,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282699390927462401
"@CONCERTCHIC @livefreepatriot @moxie_mo24 Don’t worry. You won’t be bullied into summering the #BlackLivesMatter movement. 

#8645eleventhree20 #TrumpIsACompleteFailure #TrumpLiesPeopleDie",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289939346762522632
@realDonaldTrump It would be exciting if you did your job. #coronavirus,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290029142273007616
