Tweet,Target,Stance
"#Dems: Trump hired a lawyer, #Cohen, to commit crimes for him. #Trump: If I'd wanted someone who'd commit crimes, I would've hired a #Clinton.",Donald Trump,AGAINST
"The GOP member can break the law, but the @TheDemocrats can't apply the Constitution to the United States of America in Article 2 Section 4. #Election2020 Lindsey Graham loses it while defending Trumps lynching tweet via @YouTube",Donald Trump,FAVOR
#trump and thought they could just their way out of this but so far he is just too late,Donald Trump,AGAINST
"With all do respect 2 U sir, I'm a very independent thinker. I've listening 2 Trump shovel the same shit WAY before he became a Republican& President. He trash talk this country, blk ppl, Jews & immigrants before him became POTUS. He's a crook& liar",Donald Trump,AGAINST
"#Trump supporters, #FoxNews viewers, there is less than two weeks between hoax &amp; dangerous pandemic. Trump is lying, Fox is lying, and you're buying it. Why? Because you believe both. Well don't. It can make you sick.",Donald Trump,AGAINST
Justice Department Backs Ruling That Says Obamacare Should Be Completely Struck Down..#Trump..#GOP,Donald Trump,FAVOR
Why not we spent trillions making sure Trump his family & Uber rich friends could save millions on taxes! I'd rather have a clean planet.,Donald Trump,AGAINST
Keep this in mind. They went through a pandemic scenario. #Trump is just not a good manager.,Donald Trump,AGAINST
"#Trump's surreal #alternateuniverse on #coronavirus - Trump said. ""We're going to be so good."" He said this as the number of coronavirus cases has gone over 3,000 in the US with 65 reported deaths. @CNNPolitics",Donald Trump,AGAINST
"@AmericanAir New service!?!? Flight crew matches destination? So all #Democrat crew for #Chicago ,Mexican Crew for Mexico, #ChristianCrew for a religious convention?!? Etc! When do you start- or is this SPECIAL?!?! #DTS Support @realDonaldTrump @michellemalkin",Donald Trump,FAVOR
How will 2 party system work when @GOP is no longer functional after #Trump era destroys its credibility? And after #realDonaldTrump &amp; bus loads of his associates &amp; Codefendants are imprisoned how will #GOP members hold their heads up with dignity or pride?!,Donald Trump,AGAINST
There is nothing left. His policies appear to be #Republican but they are not. They are solely #realDonaldTrump. He is simply fleecing America. It wont matter to him if he is reelected or not. He will just file for bankruptcy and write it all off and continue to fleece America.,Donald Trump,AGAINST
"How can you stik a fair deal with arrogant and ignorant, my way or no way Egypt? Ethiopia, the source of Nile representing 110million people is trying hard to be fair. US should pressure Egypt to drop its phony tactics and demand to strik a fair deal. #realdonaldtrump",Donald Trump,FAVOR
"Hopefully the #TrumpParty, #GOP and #RNC will go up in flames after this week's testimony. I bet their shredders and delete buttons are on fire!!",Donald Trump,AGAINST
Highly recommend A Very Stable Genius by @PhilipRucker &amp; @CarolLeonnig. Very compelling first draft of the history of the #Trump administration. Should be required reading by all voters in #2020Election.,Donald Trump,AGAINST
"@realDonaldTrump @parscale I think he was correct.Our President has the responsibility to open our Republic,safely. #MAGA2020 Lets face it,wed rather be in President Trumps care!! He keeps his promises! Career politicians, bureaucrats &amp; governors,never have &amp; never will.",Donald Trump,FAVOR
(The Hill) #Trump marks #Kelly's one-year mark as departure rumors swirl : President Trump on Monday marked..,Donald Trump,NONE
"#realDonaldTrump/@RepDLamborn Regime: West Virginia's #GOP governor stuns crowd at school event: 'Nobody's going to shoot at me, right?'",Donald Trump,NONE
"Theory Gowdy is complicit in #TrumpRussia, was given a choice to quit or be charged Why? DOJ's minimizing US impact, getting lesser players out of the way Imagine worldwide chaos when DOJ admits trump was not really elected, election was hacked, and half the GOP is indicted?",Donald Trump,FAVOR
"#HaleyBarbour is having a breakdown as his girlfriend @HillaryClinton ! Wow ! #Tatiana wins! Again! JACKSON, Miss. (AP) _ Former Mississippi Gov. #HaleyBarbour arrested with loaded handgun at security checkpoint in airport. Hey guys! #Tatiana and #Trump won. Again!",Donald Trump,FAVOR
A Guide to Donald Trumps Business Career - International Business Degree Guide,Donald Trump,NONE
"That the 'Rats dislike him means a sexual scandal is brewing deep in the heart of a 'Rat sycophant out to derail his confirmation.---->#KAG2020---&gt;He's no 'sycophant' for Trump, expected Fed nominee says",Donald Trump,FAVOR
"Fear not, for I am with you; Be not dismayed, for I am your God. I will strengthen you, Yes, I will help you, I will uphold you with My righteous right hand. (Isaiah 41:10) #realDonaldTrump",Donald Trump,FAVOR
Dear @tedlieu can I fabricate an impeachment process and bill the taxpayers over 35million! Signed #KeepAmericaGreat #KeepAmericaGreat2020 #DonaldJTrump,Donald Trump,FAVOR
Exclusive: Key Trump health official spends millions on GOP-connected consultants - POLITICO #GOP @GOP #corruption,Donald Trump,AGAINST
I understand voting for Hillary as a lesser of evils. Theres no doubt she would have been a better President than Trump (lowest bar imaginable.) But she was a deeply flawed candidate who rigged the DNC in her favor. Any other reasonable candidate would have beaten Trump.,Donald Trump,AGAINST
I'm here to connect with Trump's supporters and fight against Socialism and Liberalism.,Donald Trump,FAVOR
"Donald, justice is coming! Who do you trust? When youre corrupt..., everyone has to keep their mouth shut or youre screwed. Mr. President, youre screwed! #GOP #whistleblower",Donald Trump,AGAINST
Trumps entire Presidency is what's wrong with the system. What are you going to do about people like me? #GOP PERVERTS!!!!,Donald Trump,AGAINST
Trump & #GOP now wants the entire Affordable Care Act to be struck down an outcome with severe consequences for millions of patients #AMJoy #Healthcare,Donald Trump,AGAINST
@realDonaldTrump #BuildTheWallNow and get @SenMajLdr McConnell to get moving to support the efforts!,Donald Trump,FAVOR
"#coronapocolypse #CoronavirusOutbreak @Channel4News Die hard older #Trump supporters in Florida out still playing tennis, feeling confident that Trump has everything in hand and is doing a great job. Collective insanity right there..",Donald Trump,AGAINST
Stop talking policy and start bashing the fuck outta trump. There is only one path to victory. Destroy the orange mans soul. #DemocraticDebate,Donald Trump,AGAINST
"Anthony Scaramucci Says GOP Could Replace Chernobyl Trump On 2020 Ballot For once I agree with Tony The only way the GOP is going to save face is to get an ""Eisenhower"" in the running for President Drop the fool and regain some respect #Scaramucci #Republican",Donald Trump,AGAINST
"#TraitorTrump, kushner &amp; his adm. still won't hold Prince MBS accountable 4 Kashogi's murder... Shame on all of them. Anybody can smell $$money.. Maybe MBS invested on Kushner's 666th 5th Ave. &amp; lot $on #CrookedTrump' s properties ? So many bribes, #EmolumentsClause violations",Donald Trump,AGAINST
This guy is promo-ing fast food right now. Fast food. #Trump #coronavirus,Donald Trump,AGAINST
Trump Tells Governors They Can Open States Before May 1 #news #politics #opinion,Donald Trump,NONE
"That's ridiculous! #Dems can actually do BOTH #Investigation AND #Legislation! The #Dems arrived yesterday with a 37 page proposal for much needed #Infrastructure, &amp; Trump was the one who STORMED out, after 3 minutes, to a PREPARED statement attached to the #PresidentialPodium!",Donald Trump,AGAINST
"@neal_katyal Hmmm... Interesting! Maybe he too can try to avoid his (many) tax troubles... If #TrumpResigns! (Hey, a girl can dream!)",Donald Trump,AGAINST
#TrumpHasKidsInCages The Who - My Generation (40th Anniversary Version - Live At Leeds) #GOP=#GangOfPedophiles #MoscowMitch #TraitorTodd #ImpeachmentNow,Donald Trump,AGAINST
Wrong! This are words of a leader! Of a person in charge! Of a person who is nonpolitical! Of a person NOT afraid! Of a patriot! Of a true American citizen! Of our #POTUS45 @realDonaldTrump .... protecting our communities and cities!,Donald Trump,FAVOR
I never understood the controversy surrounding #Kathy's #alleged #trump pic. There're so many interpretations of what it portrayed: Did it depict blood coming from #PlasticSurgery scars? The consequences of #GlobalWarming or too much #tanning? Was it a #snake shedding its skin?,Donald Trump,NONE
#worlddonat #Trump #Zelensky #USA #NY #Democratic #Kiev #news #politics NY Times: Trump was looking for evidence of interference in Ukraine's presidential elections in the United States,Donald Trump,FAVOR
"Classic #Trump projection: just b/c you have staged events and a sick relationship with #FoxNews, Mr. #President, doesn't mean the Congresswoman does similarly. #Integrity still matters.",Donald Trump,AGAINST
Hey crazy nervous do noting criminal Trump: Stock markets are high because the interest is historically low! Despite your attempts to raise interest!!!! So do'nt ly about this... Fake President! #DonaldTrump,Donald Trump,AGAINST
SAME OUTFIT & BASICALLY THE SAME HAT MAUDE ADAMS WORE IN THE MAN WITH THE GOLDEN GUN. MELANIA IS NOW RIPPING OFF BOND GIRLS! #trump #gop,Donald Trump,AGAINST
If Trump can say and do what ever he wants hen what's stopping him from spending your tax dollars on Government hand outs? AKA #Reaganomics #GOP #Treason,Donald Trump,AGAINST
And yet @realDonaldTrump our President had far fewer false claims than @cnn @cnnbrk,Donald Trump,FAVOR
It would be so awesome if @realDonaldTrump would retweet this with the new year coming up. Im so thankful and excited to see all of this Winning that our President is going to do in the next 4 years! We Do Have A Lot To Be Thankful For!#KAG,Donald Trump,FAVOR
"Mike Espy stands for the people. Hyde-Smith is locked into the confederate history, right along with trump.",Donald Trump,AGAINST
"When #Trump says #SpaceForce, commentators say that a #CyberSecurity force is a better idea. That is the cue for any potential #Democrat candidate for the #presidency to formulate a position paper in favor of one.",Donald Trump,AGAINST
All the Dems have done since the Inauguration of @realDonaldTrump is investigate. They don't get involved any more in legislating...simply investigating. We MUST take back the House in 2020. #GOP not doing much to achieve that goal.,Donald Trump,FAVOR
Done!! I followed everyone I wasnt already!! Please RT and FB!! We cannot back down now!! #GOP #RedWave #Trump,Donald Trump,FAVOR
Saluti you can read it here: @NBCNews: Coronavirus latest: President Trump extends restrictions until April 30 Global death Share this if you think it's interesting.,Donald Trump,NONE
"For what? Liberals making up stories again! If you cant find a conservative doing anything wrong , why not just make stuff up @IStandWithTrump #MAGA2020 we dont care what he does or did!",Donald Trump,NONE
@ChrisCuomo was born into $$&amp; makes millions a year bashing @realDonaldTrump so no doubt hes a multi millionaire meanwhile #POTUS donates his salary &amp; works for free-Chris doesnt so it sounds as if #POTUS45 is a much more of a caring &amp; giving person @DonaldJTrumpJr @EricTrump,Donald Trump,AGAINST
This is so not like you @HeatherMallick What vested interest do you have in @realDonaldTrump and #Election2020 as a contributor to @TorontoStar anyway?,Donald Trump,AGAINST
"@DineshDSouza just inadvertently watched part of your film about @HillaryClinton &amp; the #Dems... and 1/2 way into it you sounded like Huge Liar, .@realDonaldTrump &amp; @PressSec &amp; rest of #Trumps apologists... twisting facts to suit your agenda. #ImStillWithHER",Donald Trump,AGAINST
"@POTUS and his followers are trying to provide us with an alternative to the NBA finals this year. Theyre trash talking at media, at doctors &amp; nurses, at essential workers, at people who stay home &amp; wear masks in public. Why? They think were stupid. #Trump",Donald Trump,AGAINST
This trade deal is HUGE. Another BIG WIN for America!! #ChinaTradeDeal #Trump #DemocraticDebate,Donald Trump,FAVOR
#BREAKING President #Trump says invoking an act to give the Federal Government broad powers to basically completely shut the border with #Mexico IF it becomes necessary according to President Trump.,Donald Trump,NONE
Blocking #Trump was one of the best things I've had the honor to do on this contraption. I've got enough dumdums and douchebags in my real life to deal with on a daily basis.,Donald Trump,AGAINST
MSM loves to hate Trump. They rely on him for views. TDS is a lucrative business and they know it. I bet some of them wouldnt mind him winning again. Just a theory.,Donald Trump,FAVOR
Thank you very much for this great ride!! Sorry I was outside in this weather working on our fence ugh Following and Rt'd #TRUMP #Trump,Donald Trump,FAVOR
#NewYorkNebisch &amp; #SerialSchlemiel CHUCK #SCHUMER (CHUCKIE NEVER HELD A REAL JOB IN HIS LIFE - WENT STRAIGHT FROM #HarvardLaw INTO POLITICS) STRIKES AGAIN - NO #BUBBY #CoproliticChoppedLiverCretin CHUCKIE IS N-O-T GOOD FOR THE #JEWS!!! #DonaldTrump,Donald Trump,FAVOR
"None of those idiots!! It was a comedy show at best, these candidates will Never be President!! Only one guy for for the job and that's TRUMP!!",Donald Trump,FAVOR
@realDonaldTrump is OUR GROSSLY DISGUSTING IDIOT IN CHIEF Why? Why is he still in office USA? WHY? #NotMyPresident #KingOfFools #ShamingTheUSA #TrumpsCoronaVirusCrisis #coronavirus Mitt Romney shared negative test results. Then Trump weighed in.,Donald Trump,AGAINST
"That he truly believes in transparency. That he keeps promises about transparency. That Trump would have felt more pressure to be transparent. See a pattern. I only suspect something cause he withheld. See Hardball 6-1-16, 6-6(or7)-16 Manafort buddy in his campaign(trust/verify)",Donald Trump,NONE
"@RepAdamSchiff Hey, its RAINING cats and dogs, DONALD! Call the ASPCA! #DonaldTrump",Donald Trump,FAVOR
Amazes me in the hospital Mothers & Babies are connected by bracelets this is clearly for Private Prison Co profit ... #Trump Administration doesnt use spell check did we really think they would have a plan in place to reunite,Donald Trump,AGAINST
To put it into perspective: Only 15.9% of all registered voters are ignorant and bigoted enough to think that Trump is better than Lincoln.,Donald Trump,AGAINST
"But that's been the tradition of USA of European descends! First exterminated aborigin Indians next atrocities of slavery and now exploiting poors anf non European illegal immigrants. This situation did nt crop up during #Trump, responsibility lies squarely on #Clinton #Obama.",Donald Trump,AGAINST
52 Senate Republicans just violated their oath of office as supposedly impartial jurors during this sham impeachment trial of #DonaldTrump. The only honorable Republican in this equation is #MittRomney. #AbuseOfPower History wont be kind to these frauds.,Donald Trump,AGAINST
"Patriotism is dead. Your father, #DerangedDonald killed it. Its up to us, the people, to restore it. #Trump",Donald Trump,AGAINST
"The inconvenient truth is that President Donald Trump will be re-elected in 2020 on a promise with America: Make Abortion, Non-white Immigration, and Same-sex Marriage Illegal Again. #Election2020 #Trump",Donald Trump,FAVOR
#BlueCollarLogic A liberal Hollywood producer spilled the beans: many honest liberals are sick and tired of what the Democrats are doing. Here's the Simple Truth... #Walkaway #Trump2424 #Trump,Donald Trump,FAVOR
@realDonaldTrump I am glad you admitted on TV the President is incompetent to multitask. #Impeachment is no excuse.,Donald Trump,AGAINST
NO! He does it so #tRump/GOP/1% can STEAL FROM ALL OF US!,Donald Trump,AGAINST
You brainwashed Never Trumpers need to realize he does this stuff on purpose and for a very good reason. If you actually cared about America you would've understood his comms by now but you're too busy consuming fake MSM propaganda.#SHEEPLE #Winning #WakeUpAmerica,Donald Trump,FAVOR
"@rushlimbaugh @KenMatthews Listening today, &amp; #trump should #FireRosenstein for poor handling of #MuellerInvestigation . A new deputy in line would be fair! Yes, #buildWall where necessary; but #Dems see no reason. Just do it! @realDonaldTrump @RonPaul @seanhannity Penny tax!",Donald Trump,FAVOR
We notice how reflexively @realDonaldTrump calls everybody/anybody who crosses him or even makes a mistake liars while the taxonomic debate in #journalism re using #lies to describe #trump endless falsehoods revolves around his apparently mostly unknowable intent. #ethics,Donald Trump,AGAINST
"You, sir, are creating the worst case scenario with your constant waffling and delayed response. Americans deserve better than they're getting from you and your incompetent Trump/Kushner/Miller clown show. #TrumpVirusCatastrophe #IMPOTUS",Donald Trump,AGAINST
"I just cant watch #DonaldTrumps lawyers try to defend this farce of a president. And the cast of unsavory personalities defending him seem like the unsavory, greedy characters from the movie #KnivesOut.",Donald Trump,AGAINST
".@TheDemocrats @SpeakerPelosi with their #Trump agenda is a flop, sadly costing #AMERICA big money. The fools that vote for these #Democratic idiots, giving them the power to blatantly waste our tax dollars, should be held accountable as well. @realDonaldTrump",Donald Trump,FAVOR
#SENATE #GOP @senatemajldr stop #shutdown Lawmakers Close In on Shutdown Deal and Brace for Trump to Blow It Up: Sources #K12 study #gaslighting,Donald Trump,AGAINST
"Hurricanes can be forecast, even the potential for the damage can be estimated and the response is generally mediocre at best. But were told if not for #Trump a #NovelCoronavirus wouldve been dealt with quickly and effectively. #PutThatInYourPipe @PatUnleashed @KeithMalinak",Donald Trump,FAVOR
Thank you @realDonaldTrump for suspending flights from China and Europe and meeting with individuals in reference to large gatherings!!! Your leadership is awesome!,Donald Trump,FAVOR
Pretending Trump Wants to Stop Corruption Is the GOPs Most Insulting Lie Yet #GOP #Republican,Donald Trump,AGAINST
"They sell us out the blink of an eye. They put President Trump between the proverbial rock and hard place, by caving in to Nancy Pelosi that #POTUS cannot say no. But I trust that President has a plan to safeguard those millions of dollars.",Donald Trump,FAVOR
"#realDonaldTrump @GovInslee @OregonGovBrown @CAgovernor Governors of 7 states are doing what Trump and his administration can't do: return to a new normal SAFELY Do it in WA, OR &amp; CA too",Donald Trump,AGAINST
Congrats @AndrewGillum you're win is a total surprise. Please do not focus on #DumpTrump. Focus on what's best for Florida and our future.,Donald Trump,AGAINST
REPORT: Media freaks after Trump retweets claim about Obama and Paul Manafort via @realdennislynch go Kirk keep the truth going,Donald Trump,FAVOR
America ... Please remember when you go to the polls #2020Elections that @senatemajldr @GOPLeader @LindseyGrahamSC and the rest of the @SenateGOP approves everything Trump does. They sold this country out for Judges and tax breaks. Please remember,Donald Trump,NONE
Yeah. He doesn't like it when someone beats him to the fraud scheme. #realDonaldTrump @WhiteHouse,Donald Trump,FAVOR
"Then tell @RepAdamSchiff and @SpeakerPelosi to release the transcript of Volkers testimony for the world to see for themselves, bet they don't because the testimony will damage the #Dems narrative to the point of ruining any chance they have to save face. @realDonaldTrump!!",Donald Trump,FAVOR
"Everyone knows, spare the rod pool the child. #GOP has allowed this child to go unchecked and now #TrumpsTantrum has shut govt down. Then again its not like they really were governing anyway.",Donald Trump,AGAINST
"I'm not saying I'm hoping for a blackmailed #GOP turning on Trump in a Julius Ceasar-type moment before he publicizes all the dirt he has on them all, but Et tu, Rudy? does have a nice ring to it.",Donald Trump,AGAINST
It would be fitting for Trump & his lackeys to contract coronavirus! Bunch of criminals!,Donald Trump,AGAINST
"We pray, Father #God, Open the heart of President #Trump, @POTUS, to hear and respond to the Voice of #Jesus and the #Holy #Spirit, Acts 16:14; Luke 24:45",Donald Trump,FAVOR
"Resisting what? @realDonaldTrump's declaration to put a stop to targeting and abusing homosexuals around the world, even in Muslim countries? NOT being at war with Russia, North Korea, and so on? Ending previous wars and bringing troops home?",Donald Trump,FAVOR
"Indeed, trump has never encountered foolishness he has not been compelled to respond to. Is that a good thing?",Donald Trump,FAVOR
"While the house #dems are urinating all over themselves on TV, @realDonaldTrump has historic day with #ChinaTradeDeal and #USMCA #winning. Keep it up #MrPresident",Donald Trump,FAVOR
"President Donald Trump said on Sunday the peak death rate in the U.S. from the novel coronavirus is likely to hit in two weeks as he extended the coronavirus guidelines, including social distancing, until April 30. #DonaldTrump #usa #COVID19 #PresidentCovik #StayHomeStaySafe",Donald Trump,FAVOR
"Rashida Tlaib normal tweets make her seem like shes a PR firm for Hamas, but despite tweeting about VP Mike Pence being in Michigan. #Tlaib still made herself look like a #triggered dimwitted #Democrat. #Squad #Pence #Trump",Donald Trump,FAVOR
"#thefive what r u goin to discuss in the next block? ...WAIT, let me guess @realDonaldTrump - @KatTimpf @greggutfeld @kimguilfoyle @TuckerCarlson #thefive #foxnews #dems - #CommonSense #Hannity #Tucker -",Donald Trump,FAVOR
@realDonaldTrump #DonaldTrump @RepMattGaetz @replouiegohmert @tedcruz The 3 biggest Trump ass kissers may have the virus. Although I dont wish illness on anyone..........,Donald Trump,AGAINST
"@SpeakerPelosi is on the way out... she is losing her mental capacity... The people I associate with, from a prominent #Democratic County, are turning #Republican.. what are the Democrats doing to advance American progress? Nothing! @cnn is losing viewers @realDonaldTrump",Donald Trump,FAVOR
"Yes she is right and now has deserted you, you of the very very far right. Never mind, you have friends in high places. And a hedge fund, so screw the rest of us. Perhaps you need a friend in the way your leader has #DonaldTrump?",Donald Trump,AGAINST
"@realDonaldTrump's contempt for women, smart women, is palpable. It's just an ass congratulating another ass! #MikePompeo #DonaldTrump @SecPompeo Trump celebrates Pompeo's berating of an NPR reporter: 'You did a good job on her'",Donald Trump,FAVOR
"As a Republican, I want to have the witnesses and documents prove the Presidents innocence so the Democrats will have nothing more to complain about. #DonaldTrump",Donald Trump,FAVOR
"Delusional @WhiteHouse need to Stop #DoNothingDonald keep off TV. His attacks on Former President Obama is Sick &amp; Lies! His &amp; @Foxnews support Encourages Terrorist of Governors? If Russians KGB, KKK, @nra #MAGA2020 are involved FBI should investigate",Donald Trump,AGAINST
"Hi, #hardball guest. Trust &amp; Believe @NancyPelosi is going to manage the #tRUMPshutdown, #tRUMPrussia, and every other damn thing #Dems need to do FROM DAY ONE. DAY FUCKING ONE. #TeamPelosi",Donald Trump,AGAINST
"Hey, what you gonna do if #Trump loses in Nov? Won't that kinda wreck your little social media anti-Trump whining part-time career along with budding anti-Trump book aspirations?",Donald Trump,FAVOR
"The look on his face says it all....resignation, disgust, frustration, anger....who is on the side of law enforcement in all of this? we need to hear from them. #lawenforcement @NRA @realDonaldTrump #shooting",Donald Trump,AGAINST
If itt's going to be on #DonaldTrump's state propaganda network #FoxNews it will be be just another Trump rim job! Is there special staff at Fox to clean the brown off Fox anchors noses &amp; lips after licking Trump ass? #POTUS @realDonaldTrump #FoxAndFriends,Donald Trump,AGAINST
Four million votes secured. Donald Trump says India never had better friend in White House #2020Elections,Donald Trump,FAVOR
"It drew leaders to Trump's table. The global reset is for the good of the whole world. Global good is not Chinese hegemony or Euro hegemony. Trump posited: Socialism is a dead ideology. Argument won, Biarritz 2019.",Donald Trump,FAVOR
"Ok ok ok, @realDonaldTrump, can we take a joy ride in marine one",Donald Trump,FAVOR
"#TrumpDefense goes on offense in #trial, accuses #Democrats of 'massive' election interference. Fails to address charges. Even #FoxNews says ""In smooth presentation w/videos from witnesses,#Democrat managers drilled home...Trump needs to be impeached...""",Donald Trump,FAVOR
"Giuliani raises Cohen tape tampering, calls ex-Trump attorney one ... - - #uspolitics #trump #potus #midterms2018",Donald Trump,FAVOR
This is why I'm anti-party... to think that someone from the opposing side hates them that much... absurdly crazy! I hold #Trump the #ChiefCrazyMaker responsible for everything!! A #president should be #selfless with #integrity bonding the country #TOGETHER and NOT divide it!!,Donald Trump,AGAINST
"Oh, most #revered @realDonaldTrump . Highest of the #Holy Great Leader of #PlanetEarth You have found the solution, with the great research and diplomacy that could lead us into a GREAT recovery of the woes we suffer because of the #democrats.",Donald Trump,FAVOR
#RuinVacationIn4Words Going To #Sanctuary #California Without a Poop Map @GavinNewsom will give one for $20 to Subsidize #ILLEGALimmigrants #MAGA2020 #Trump #NJ #NY ENYV,Donald Trump,FAVOR
Once #Trump is gone the racist piece of shit assholes that support him are gonna find another racist piece of shit asshole but one without the dysfunction then we'll REALLY be in trouble #Resist the urge to EVER vote #Republican,Donald Trump,AGAINST
"Supporting Trump is Supporting Putins Plan for Global Dominance by destroying democracy , dividing our country and betraying our allies...leaving us without help to beat him! #PutinsPlan #Trump #RepublicanshelpingPutin #Gop @GOPLeader @LindseyGrahamSC @AP @cnnbrk",Donald Trump,FAVOR
Tweet #200) Sir @realDonaldTrump: MONTHS AGO @Ishmael_Luxury proved 2019-nCoV bioweapon is from North Carolina: NOW Intelligence Chair Senator DICK Burr from North C sold $1.6M while downplaying Coronavirus threat to ? Please investigate! Is he swamp?,Donald Trump,FAVOR
President Trump Town Hall on Fox Sets Record As Most Watched Election Town Hall in History #2020Elections #Elections #2019Elections #Politics,Donald Trump,NONE
"""Not objective news, but rather #entertainment "" Goes for all mainstream media, sadly. I grew up in the 1990s, so I very well remember what real news used to be about. It's a;; become one never-ending episode of the Jerry Springer show: #news #media #Trump",Donald Trump,FAVOR
"Tom we all know about the #Trump but there is a lesser known disease the #IfTrumpCanDoItSoCanI affliction many politicians, pundits &amp; billionaires have who feel that if Trump can become president so can they-#Bloomberg &amp; #Steyer both infected @sullivanradio",Donald Trump,AGAINST
"#Trump had closed the borders, everything was under control and therefore the danger of infection for Americans was as good as averted, he claimed. But it soon became clear that the first fatality in the United States, a man in Washington State, had not been infected abroad.",Donald Trump,AGAINST
"#Trump explicitly threatens protesters, exercising their legal rights, with what can only be interpreted as violence and criminal prosecution. It's a dog whistle to his followers. P.S. By is definition, anyone who opposes him is a lowlife, agitator &amp; anarchist ...",Donald Trump,AGAINST
"Many companies retooling but maybe they havent contributed to Trumps campaign. As always, Trump rewards those that do his bidding. And really, saying Trump was sent by his god was highly inappropriate.",Donald Trump,AGAINST
"Stocks accelerated their downward move in the final minutes of trading as President #Trump warned that the deadly virus may not peak in the US until July or August, and the White House stepped up recommendations including canceling all discretionary travel",Donald Trump,NONE
Thousands of #Oracle employees are calling for co-founder #LarryEllison to cancel a fundraising event he plans to host at his Coachella Valley California estate later on Wednesday for #US President #DonaldTrump. Photo: IANS,Donald Trump,FAVOR
I DON'T TRUST STEVE MUNCHKIN @stevenmnuchin1 ! HE IS A FLAMING LIBERAL! BRAVE &amp; PRINCIPLED #GOP CONGRESSMAN @replouiegohmert DELAYS HOUSE #coronavirus BILL FROM MOVING TO SENATE @melissaAfrancis @potus @realdonaldtrump @GrahamLedger @OANN @Mariabartiromo,Donald Trump,FAVOR
Dems are not trying to impeach #Trump without good reason. You know that. The #GOP impeached Bill Clinton (and failed) for one lie. Trump has thousands documented in those 200 days. You and the rest of the GOP are the worst kind of blatant hypocrites!,Donald Trump,AGAINST
#Trump #LANDSLIDE All the other candidates pale in comparison to you @realDonaldTrump @VP. Just look and listen to their typical rhetoric and divisiveness! The hate comes from the LEFT &amp; we all see and hear it!,Donald Trump,FAVOR
#Trump might have figured out that #DrFauci is getting more #Ratings than himself and would have asked him to stay away.,Donald Trump,AGAINST
"#Democrats abandoned the #DACA rhetoric and ignored a deal offered by the #President. #Democrats can't live with the idea that #Trump would get the credit after they have made such an issue of the subject. #Proof, #Democrats only look to use #Hispanic #Minorities. #Deception",Donald Trump,FAVOR
You and Bill Barr are actively abusing his role in the Justice Department to prosecute your enemies!! Disgraceful!! #RemoveBarr #Trump,Donald Trump,AGAINST
"My representative (and fake progressive) Lacy Clay voted for Trump's shameful $738B defense authorization with Space Force. His challenger is @CoriBush. Cori won't vote for endless wars! She supports #MedicareForAll, #GreenNewDeal, and the progressive #NotMeUs platform.",Donald Trump,AGAINST
"At a rally for Senate hopeful #MarshaBlackburn, President #Trump barely mentioned her campaign. But he may have helped her anyway, @elainaplott reports",Donald Trump,AGAINST
#Trump is a slimeball. He probably has somebody wipe is a$$....as part of the job. Kayleigh,Donald Trump,AGAINST
#trump has one worry on his mind and that's the NYAG coming for him when he loses in Nov.,Donald Trump,NONE
"Such statements from #POTUS are too corrosive and intimidating, specially for #minorities who mostly vote #Democratic. It is the type of stuff that happens in #dictatorships &amp; #authoritarian regimes with one political party. #cnn #msnbc #FoxNews #DonaldTrump #Election2018",Donald Trump,FAVOR
The 2020 Democratic Presidential Primary isnt about who can beat @realDonaldTrump Its devolved into a contest as to who is the most batshit crazy person to lose to @POTUS The #democrats dont know this and probably wont until after Nov 3 2020 #2020Election #DemDebate2020,Donald Trump,NONE
"Since last week, Donald Trump and his #White #House staff have signaled they were ready to unveil this week a #Transcript of the #Presidents first #Call with #Ukraine #President #Volodymyr #Zelensky. Trump had ... #Donald_J_Trump #Volodymyr_Zelensky",Donald Trump,FAVOR
"Funny how the #Senate16 get it done and @SenSchumer takes credit for success and blames @realdonaldtrump. Its the new #Democratic way so cant blame him, I guess. Who needs facts anymore. Like doing your job to pass this 3 months before the shutdown. Yeah that job.",Donald Trump,FAVOR
"#Trump has a LONG HISTORY of spewing endless bullshit, and then dropping it - and claiming he never did it - when its no longer a benefit to him.",Donald Trump,AGAINST
"Pres Trump did not dither at all Pelosi andDemocrats conducting their Impeachment scam in January diverting focus, energy , resources of country #coronavirus #Democrats #BlameGame",Donald Trump,FAVOR
"Why would anyone be concerned about #Orban? Yes, he is a nationalist, not real democratic, doing what #Trump's wishes he could do, not liked (much) by the #EU or the US but liked by #Russia.. #Republican senators concerned? Ha!",Donald Trump,AGAINST
Democrats Attack Donald Trump's Tax Cuts After Report That FedEx Paid $0 In Taxes Last Year. #DonaldTrump #USPolitics,Donald Trump,AGAINST
"@realDonaldTrump It is absolutely pathetic and reprehensible that you care so little for your rabid supporters that you would put their lives and the lives of others at risk just so you can have your sound bites and photo ops in Tulsa, OK. #NotMyPresident #CoronaVirus #Covid19",Donald Trump,AGAINST
"My mom, 70, retired schoolteacher who taught generations of kids for decades, has waited 9 days and counting for #coronavirus test results. Sick at home. Meanwhile celebs and pro athletes get results in hours. The system is failing us. @realDonaldTrump failed us. #MedicareForAll",Donald Trump,AGAINST
#DonaldTrump Watching Al Dershowitz. Glad to see he kept his underwear on. Or did he?,Donald Trump,AGAINST
